filename,genre,title,artist,tempo,keys,loudness,filepath
country.00015.wav,country,White Lightning,Waylon Jennings,151.99908088235293,"{'D# major': 9.05, 'G# major': 8.64, 'D# minor': 7.52}",-36.11,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00015.wav
country.00016.wav,country,I Walk The Line,Johnny Cash,107.666015625,"{'F# major': 12.57, 'A# minor': 9.28, 'C# major': 7.64}",-44.17,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00016.wav
country.00017.wav,country,San Antonio Rose,Floyd Cramer,89.10290948275862,"{'D major': 10.83, 'D minor': 7.91, 'G major': 7.79}",-39.53,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00017.wav
country.00018.wav,country,I'm Gonna Be A Country Girl Again,Billie Jo Spears,86.1328125,"{'F major': 11.05, 'C major': 8.76, 'F minor': 7.99}",-38.68,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00018.wav
country.00019.wav,country,Shelter Of Your Arms,Willie Nelson,83.35433467741936,"{'C# major': 10.27, 'G# major': 9.45, 'F minor': 9.38}",-51.94,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00019.wav
country.00020.wav,country,Tell Laura I Love Her,Ray Peterson,103.359375,"{'A# major': 10.91, 'A# minor': 9.36, 'D# minor': 7.52}",-41.35,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00020.wav
country.00021.wav,country,Raindrops Keep Falling On My Head,B.j. Thomas,107.666015625,"{'F major': 10.21, 'A minor': 9.22, 'C major': 8.51}",-48.57,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00021.wav
country.00022.wav,country,Love Me With All Your Heart - Re-Recording (by Original Artist),Karl Denver,184.5703125,"{'G# minor': 11.04, 'G# major': 8.8, 'B major': 8.7}",-45.45,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00022.wav
country.00023.wav,country,Today I Started Loving You Again,Kenny Rogers,83.35433467741936,"{'F major': 10.91, 'F minor': 8.13, 'A# minor': 7.71}",-54.32,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00023.wav
country.00024.wav,country,Your Cheatin' Heart,Hank Williams,129.19921875,"{'C major': 11.42, 'C minor': 9.15, 'G major': 8.73}",-48.09,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00024.wav
country.00025.wav,country,Love Hurts,Emmylou Harris and Carl Jackson,73.828125,"{'G# major': 9.72, 'C minor': 9.39, 'F minor': 9.09}",-43.6,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00025.wav
country.00026.wav,country,Home Is Where Your Happy,Willie Nelson,107.666015625,"{'G major': 9.81, 'D major': 9.0, 'B minor': 7.71}",-46.05,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00026.wav
country.00027.wav,country,,,92.28515625,"{'A major': 10.39, 'A minor': 8.32, 'E major': 7.3}",-37.38,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00027.wav
country.00028.wav,country,Would You Take Another Chance On Me,Jerry Lee Lewis,89.10290948275862,"{'D major': 11.44, 'G major': 7.21, 'D minor': 7.13}",-43.37,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00028.wav
country.00029.wav,country,Ridin' My Thumb To Mexico,Johnny Rodriguez,89.10290948275862,"{'C# major': 11.49, 'F minor': 8.21, 'G# major': 7.97}",-44.87,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00029.wav
country.00030.wav,country,,,161.4990234375,"{'D major': 10.89, 'G minor': 7.6, 'D minor': 7.3}",-57.09,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00030.wav
country.00031.wav,country,,,112.34714673913044,"{'C major': 9.47, 'F major': 8.37, 'C minor': 6.82}",-38.78,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00031.wav
country.00032.wav,country,,,99.38401442307692,"{'E major': 10.27, 'B major': 7.77, 'E minor': 7.65}",-45.23,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00032.wav
country.00033.wav,country,,,92.28515625,"{'B major': 10.7, 'E major': 8.28, 'E minor': 6.68}",-39.95,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00033.wav
country.00034.wav,country,,,135.99917763157896,"{'D major': 9.68, 'D minor': 7.18, 'A major': 7.1}",-42.22,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00034.wav
country.00035.wav,country,Oh Baby Mine (I Get So Lonely),The Statler Brothers,99.38401442307692,"{'F major': 11.71, 'F minor': 7.88, 'C major': 6.74}",-38.07,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00035.wav
country.00036.wav,country,,,112.34714673913044,"{'C# major': 11.41, 'C# minor': 9.84, 'G# major': 7.53}",-50.05,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00036.wav
country.00037.wav,country,,,99.38401442307692,"{'C# major': 8.15, 'D# minor': 7.43, 'G# major': 6.74}",-38.73,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00037.wav
country.00038.wav,country,,,151.99908088235293,"{'C major': 10.8, 'G major': 10.68, 'E minor': 9.52}",-40.37,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00038.wav
country.00039.wav,country,Johnnie Can't Dance,Zydecajun,123.046875,"{'C# minor': 11.35, 'A major': 10.26, 'F# minor': 8.84}",-34.06,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00039.wav
country.00040.wav,country,Dumas Walker,Kentucky Headhunters,143.5546875,"{'G major': 10.35, 'D major': 9.26, 'B minor': 8.45}",-35.7,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00040.wav
country.00041.wav,country,Goin' by the Book,Johnny Cash,129.19921875,"{'A minor': 11.14, 'A major': 9.56, 'D minor': 7.39}",-39.32,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00041.wav
country.00042.wav,country,,,103.359375,"{'A major': 9.2, 'A minor': 8.8, 'D major': 6.74}",-35.99,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00042.wav
country.00043.wav,country,Cadillac Style,Sammy Kershaw,135.99917763157896,"{'D major': 11.06, 'D minor': 7.93, 'A major': 7.07}",-36.3,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00043.wav
country.00044.wav,country,,,78.30255681818181,"{'E major': 10.28, 'G# minor': 8.1, 'A major': 6.93}",-42.54,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00044.wav
country.00045.wav,country,Any Man Of Mine,Shania Twain,78.30255681818181,"{'E major': 11.64, 'A major': 9.77, 'C# minor': 7.19}",-37.58,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00045.wav
country.00046.wav,country,I Found My Girl in the USA,Jimmie Skinner,78.30255681818181,"{'A# major': 11.84, 'D minor': 8.13, 'D# major': 7.05}",-35.91,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00046.wav
country.00047.wav,country,I'm The Girl In The Usa,Connie Hall,151.99908088235293,"{'C major': 10.24, 'G major': 7.68, 'C minor': 7.22}",-43.01,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00047.wav
country.00048.wav,country,Running Bear,Johnny Preston,117.45383522727272,"{'A# major': 10.76, 'A# minor': 9.65, 'F major': 7.79}",-44.34,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00048.wav
country.00049.wav,country,Out Of Control (Album Version),George Jones,112.34714673913044,"{'G major': 11.65, 'B minor': 8.63, 'D major': 8.57}",-40.38,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00049.wav
country.00050.wav,country,Never Alone,Vince Gill,117.45383522727272,"{'A minor': 8.86, 'C major': 8.56, 'F major': 8.08}",-38.91,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00050.wav
country.00051.wav,country,Never Knew Lonely,Vince Gill,64.599609375,"{'E major': 11.27, 'E minor': 7.69, 'A minor': 6.62}",-44.54,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00051.wav
country.00052.wav,country,When I Call Your Name,Vince Gill,71.77734375,"{'F major': 11.01, 'F minor': 9.57, 'A# minor': 6.18}",-47.74,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00052.wav
country.00053.wav,country,Liza Jane,Vince Gill,89.10290948275862,"{'A major': 9.68, 'A minor': 9.14, 'E major': 7.41}",-35.4,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00053.wav
country.00054.wav,country,Look At Us,Vince Gill,75.99954044117646,"{'D# major': 10.08, 'A# major': 8.62, 'D# minor': 7.5}",-42.18,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00054.wav
country.00055.wav,country,Take Your Memory With You,Vince Gill,129.19921875,"{'E major': 11.31, 'C# minor': 8.34, 'B major': 7.87}",-36.51,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00055.wav
country.00056.wav,country,Pocket Full Of Gold,Vince Gill,80.74951171875,"{'F major': 11.43, 'F minor': 8.46, 'A# minor': 7.89}",-43.07,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00056.wav
country.00057.wav,country,The Heart Won't Lie,Reba McEntire,67.99958881578948,"{'G# major': 8.81, 'C# major': 8.25, 'G# minor': 8.0}",-41.73,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00057.wav
country.00058.wav,country,Don't Let Our Love Start Slippin' Away,Vince Gill,112.34714673913044,"{'D# major': 10.73, 'D# minor': 8.75, 'A# major': 7.25}",-40.6,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00058.wav
country.00059.wav,country,I Still Believe In You,Vince Gill,135.99917763157896,"{'D# major': 9.71, 'G# major': 8.45, 'F minor': 7.85}",-46.92,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00059.wav
country.00060.wav,country,No Future In The Past,Vince Gill,69.83741554054055,"{'F minor': 10.71, 'F major': 10.24, 'C major': 8.58}",-46.11,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00060.wav
country.00061.wav,country,Tryin' To Get Over You,Vince Gill,60.09265988372093,"{'D major': 9.6, 'A major': 7.1, 'D minor': 6.86}",-42.6,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00061.wav
country.00062.wav,country,One More Last Chance,Vince Gill,172.265625,"{'D minor': 10.45, 'D major': 9.79, 'A major': 7.61}",-37.0,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00062.wav
country.00063.wav,country,I Can't Tell You Why,Vince Gill,83.35433467741936,"{'B minor': 11.6, 'G major': 10.38, 'D major': 8.01}",-48.91,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00063.wav
country.00064.wav,country,I Will Always Love You,Dolly Parton,66.25600961538461,"{'F major': 9.58, 'F minor': 7.64, 'A# major': 6.54}",-45.96,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00064.wav
country.00065.wav,country,Blue Eyes Crying in the Rain (Album Version),Willie Nelson,123.046875,"{'E major': 10.49, 'B major': 6.83, 'E minor': 6.82}",-54.28,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00065.wav
country.00066.wav,country,If You've Got The Money I've Got The Time,Willie Nelson,112.34714673913044,"{'A major': 10.29, 'A minor': 8.52, 'D major': 7.23}",-39.71,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00066.wav
country.00067.wav,country,Georgia On My Mind,Willie Nelson,64.599609375,"{'C# major': 9.11, 'A# minor': 8.77, 'F minor': 7.39}",-55.05,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00067.wav
country.00068.wav,country,Blue Skies,Willie Nelson,172.265625,"{'D major': 12.03, 'D minor': 9.7, 'B minor': 8.18}",-48.84,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00068.wav
country.00069.wav,country,My Heros Have Always Been Cowboys,Willie Nelson,112.34714673913044,"{'D major': 10.84, 'D minor': 8.05, 'G minor': 6.92}",-50.03,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00069.wav
country.00070.wav,country,On the Road Again (Live),Willie Nelson,112.34714673913044,"{'E major': 12.16, 'E minor': 8.1, 'A major': 7.6}",-42.5,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00070.wav
country.00071.wav,country,Always On My Mind,Willie Nelson,143.5546875,"{'D major': 10.14, 'B minor': 8.23, 'G major': 8.05}",-50.17,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00071.wav
country.00072.wav,country,City of New Orleans,Willie Nelson,151.99908088235293,"{'F# minor': 10.33, 'D major': 9.1, 'A major': 8.62}",-38.76,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00072.wav
country.00073.wav,country,Forgiving You Was Easy,Willie Nelson,151.99908088235293,"{'B major': 9.84, 'E major': 8.61, 'B minor': 7.25}",-43.75,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00073.wav
country.00074.wav,country,Living In The Promiseland,Willie Nelson,135.99917763157896,"{'G major': 11.1, 'G minor': 8.33, 'C minor': 7.48}",-48.22,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00074.wav
country.00075.wav,country,Midnight Rider,Willie Nelson,95.703125,"{'A major': 10.23, 'A minor': 9.86, 'D major': 6.56}",-38.91,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00075.wav
country.00076.wav,country,Remember Me (When the Candle Lights Are Gleaming),Willie Nelson,143.5546875,"{'D major': 10.14, 'A major': 8.77, 'D minor': 7.26}",-44.66,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00076.wav
country.00077.wav,country,Uncloudy Day,Willie Nelson,184.5703125,"{'F major': 10.36, 'C major': 9.98, 'F minor': 8.27}",-38.95,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00077.wav
country.00078.wav,country,Angel Flying Too Close to the Ground,Willie Nelson,66.25600961538461,"{'A major': 8.71, 'E major': 7.74, 'F# minor': 7.62}",-55.09,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00078.wav
country.00079.wav,country,The Last Thing I Needed First Thing This Morning,Willie Nelson,80.74951171875,"{'C major': 10.81, 'A minor': 8.41, 'F major': 8.02}",-49.64,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00079.wav
country.00080.wav,country,Nothing I Can Do About It Now,Willie Nelson,99.38401442307692,"{'D major': 10.25, 'G major': 8.04, 'G minor': 7.78}",-38.49,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00080.wav
country.00081.wav,country,Long Sermon,Brad Paisley,89.10290948275862,"{'A minor': 9.9, 'A major': 9.83, 'E major': 9.52}",-39.12,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00081.wav
country.00082.wav,country,Me Neither,Brad Paisley,117.45383522727272,"{'G major': 11.11, 'C major': 8.19, 'G minor': 7.9}",-36.59,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00082.wav
country.00083.wav,country,Who Needs Pictures,Brad Paisley,143.5546875,"{'E major': 9.58, 'A major': 8.47, 'C# minor': 8.15}",-43.38,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00083.wav
country.00084.wav,country,Don't Breathe,Brad Paisley,86.1328125,"{'G major': 10.02, 'C major': 7.15, 'G minor': 6.71}",-40.82,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00084.wav
country.00085.wav,country,He Didn't Have to Be,Brad Paisley,73.828125,"{'A major': 10.68, 'A minor': 9.84, 'E major': 7.68}",-43.07,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00085.wav
country.00086.wav,country,It Never Woulda Worked Out Anyway,Brad Paisley,117.45383522727272,"{'A# major': 11.27, 'F major': 7.94, 'D minor': 7.92}",-40.32,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00086.wav
country.00087.wav,country,Holdin' On to You,Brad Paisley,143.5546875,"{'C major': 10.17, 'A minor': 8.56, 'G major': 8.48}",-44.92,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00087.wav
country.00088.wav,country,I've Been Better,Brad Paisley,103.359375,"{'E major': 9.57, 'A major': 8.0, 'E minor': 7.91}",-43.34,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00088.wav
country.00089.wav,country,We Danced,Brad Paisley,143.5546875,"{'A major': 8.66, 'A minor': 8.12, 'E major': 7.09}",-47.2,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00089.wav
country.00090.wav,country,Sleepin' on the Foldout,Brad Paisley,135.99917763157896,"{'B major': 10.51, 'E major': 9.94, 'E minor': 8.06}",-39.58,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00090.wav
country.00091.wav,country,Cloud of Dust,Brad Paisley,117.45383522727272,"{'D# major': 10.01, 'G# major': 8.05, 'D# minor': 7.0}",-46.58,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00091.wav
country.00092.wav,country,The Nervous Breakdown (Instrumental),Brad Paisley,161.4990234375,"{'G major': 11.3, 'E minor': 9.8, 'C major': 9.19}",-34.58,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00092.wav
country.00093.wav,country,In the Garden,Brad Paisley,86.1328125,"{'D major': 10.38, 'G major': 8.03, 'G minor': 6.92}",-48.18,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00093.wav
country.00094.wav,country,I Just Want To Dance With You,George Strait,112.34714673913044,"{'C major': 10.07, 'G major': 9.01, 'C minor': 8.01}",-41.82,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00094.wav
country.00095.wav,country,One Step At A Time,George Strait,89.10290948275862,"{'A# major': 8.95, 'F major': 8.83, 'D minor': 7.66}",-46.3,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00095.wav
country.00096.wav,country,True,George Strait,117.45383522727272,"{'G major': 11.25, 'G minor': 8.22, 'C major': 6.85}",-38.83,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00096.wav
country.00097.wav,country,Remember The Alamo,George Strait,112.34714673913044,"{'F major': 9.22, 'A# major': 7.51, 'F minor': 7.01}",-44.08,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00097.wav
country.00098.wav,country,Maria,George Strait,117.45383522727272,"{'C major': 11.33, 'C minor': 8.04, 'G major': 7.19}",-45.98,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00098.wav
country.00099.wav,country,We Really Shouldn't Be Doing This,George Strait,143.5546875,"{'F# major': 11.05, 'F# minor': 8.58, 'B major': 8.25}",-37.44,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/country/country.00099.wav
disco.00000.wav,disco,Lowdown,Boz Scaggs,117.45383522727272,"{'E minor': 7.65, 'D major': 7.6, 'A major': 6.8}",-41.08,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00000.wav
disco.00001.wav,disco,I Will Survive,Gloria Gaynor,117.45383522727272,"{'A minor': 9.82, 'E minor': 8.12, 'C major': 8.04}",-33.42,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00001.wav
disco.00002.wav,disco,Look Back Over Your Shoulder,Archie Bell & The Drells,92.28515625,"{'E minor': 11.32, 'D major': 10.53, 'G major': 7.81}",-37.73,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00002.wav
disco.00003.wav,disco,Deputy Of Love  (Club ReMix),Don Armando's 2nd Ave Rhumba Band,129.19921875,"{'A# minor': 9.26, 'F major': 7.75, 'A minor': 7.3}",-35.64,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00003.wav
disco.00004.wav,disco,,,123.046875,"{'E major': 9.76, 'B major': 8.28, 'C# minor': 7.76}",-36.99,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00004.wav
disco.00005.wav,disco,Native New Yorker,Odyssey,107.666015625,"{'A# minor': 10.21, 'A# major': 8.69, 'D# major': 8.63}",-33.59,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00005.wav
disco.00006.wav,disco,,,123.046875,"{'G# minor': 9.47, 'G# major': 9.01, 'C# minor': 7.59}",-32.45,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00006.wav
disco.00007.wav,disco,"So Many Men, So Little Time",Miquel Brown,129.19921875,"{'A minor': 13.19, 'A major': 10.26, 'F# minor': 8.46}",-37.69,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00007.wav
disco.00008.wav,disco,Found a Cure,Simpson,123.046875,"{'C# major': 9.0, 'G# major': 8.31, 'G# minor': 7.41}",-37.2,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00008.wav
disco.00009.wav,disco,Get Up,Osibisa,129.19921875,"{'F major': 8.34, 'A# major': 8.15, 'C minor': 7.53}",-31.97,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00009.wav
disco.00010.wav,disco,,,107.666015625,"{'G# major': 8.04, 'C# major': 8.0, 'F minor': 7.18}",-34.24,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00010.wav
disco.00011.wav,disco,Can You Feel It,Scorched Earth,95.703125,"{'A minor': 15.28, 'A major': 11.7, 'G minor': 11.67}",-33.99,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00011.wav
disco.00012.wav,disco,,,112.34714673913044,"{'A minor': 11.18, 'C minor': 9.62, 'C major': 9.2}",-37.0,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00012.wav
disco.00013.wav,disco,Back off Boogaloo,Donna Summer,184.5703125,"{'E major': 10.44, 'E minor': 8.23, 'A major': 7.3}",-35.67,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00013.wav
disco.00014.wav,disco,Stayin' Alive(2009 Remastered Version),Bee Gees,103.359375,"{'F# major': 9.95, 'B major': 8.99, 'F# minor': 7.19}",-32.19,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00014.wav
disco.00015.wav,disco,Boogie Nights,Heatwave | The Three Degrees,123.046875,"{'E minor': 8.74, 'C major': 8.27, 'D major': 7.26}",-39.46,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00015.wav
disco.00016.wav,disco,Sing A Song (Album Version),"Earth, Wind & Fire",123.046875,"{'C# minor': 10.21, 'B minor': 8.08, 'A major': 7.83}",-34.43,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00016.wav
disco.00017.wav,disco,You're Ok,Ottawan,123.046875,"{'C minor': 10.43, 'A# major': 8.39, 'G minor': 7.35}",-40.47,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00017.wav
disco.00018.wav,disco,Sex,Sabrina Firda Firda Firda Firda,123.046875,"{'C minor': 8.88, 'C# minor': 8.63, 'B minor': 8.14}",-37.55,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00018.wav
disco.00019.wav,disco,I'm Doin' Fine Now,New York City,117.45383522727272,"{'D# major': 11.51, 'D# minor': 10.8, 'A# major': 9.99}",-40.37,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00019.wav
disco.00020.wav,disco,Patches (Re-Recorded/Re-Mastered Version),Clarence Carter,161.4990234375,"{'B major': 11.61, 'E major': 8.69, 'E minor': 7.16}",-36.79,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00020.wav
disco.00021.wav,disco,Never Can Say Goodbye (Remix),Gloria Gaynor,107.666015625,"{'C minor': 11.33, 'C major': 10.5, 'A minor': 8.38}",-40.3,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00021.wav
disco.00022.wav,disco,Ooh what a life,Gibson Brothers,123.046875,"{'B major': 10.9, 'E minor': 7.93, 'E major': 7.69}",-40.64,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00022.wav
disco.00023.wav,disco,Playboy,La Toya Jackson,112.34714673913044,"{'G# minor': 9.86, 'D# major': 8.67, 'G# major': 8.31}",-35.63,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00023.wav
disco.00024.wav,disco,"Help, Get Me Some Help",Ottawan,129.19921875,"{'C# major': 8.43, 'D# minor': 8.33, 'F# major': 8.32}",-39.26,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00024.wav
disco.00025.wav,disco,High Energy,Evelyn Thomas,123.046875,"{'F minor': 9.34, 'C# major': 9.33, 'A# minor': 6.95}",-41.82,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00025.wav
disco.00026.wav,disco,Do the Salsa,La Toya Jackson,117.45383522727272,"{'G minor': 7.46, 'F major': 7.17, 'F minor': 7.02}",-37.74,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00026.wav
disco.00027.wav,disco,Rapper's Delight,The Sugarhill Gang,112.34714673913044,"{'A minor': 9.96, 'A major': 9.36, 'F major': 7.43}",-44.13,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00027.wav
disco.00028.wav,disco,Better Do It Salsa,Various Artists,123.046875,"{'G minor': 10.14, 'G major': 9.54, 'D major': 8.78}",-34.96,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00028.wav
disco.00029.wav,disco,Heartless,Evelyn Thomas,103.359375,"{'E major': 8.91, 'C# minor': 8.41, 'B major': 8.14}",-36.35,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00029.wav
disco.00030.wav,disco,,,135.99917763157896,"{'A minor': 9.4, 'E minor': 8.15, 'G major': 7.49}",-37.62,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00030.wav
disco.00031.wav,disco,My Simple Heart,The Three Degrees,123.046875,"{'B minor': 9.05, 'G major': 8.65, 'D major': 8.62}",-36.75,/Users/datoapanta/Desktop/mma_2024/dataset/data/gtzan/genres/disco/disco.00031.wav
